来源,标题,开始时间,结束时间,链接
﻿货物,大渡河猴子岩水电站斜行电梯及其附属设备采购和安装【二次挂网】招标公告,2016-03-11 09:00,2016-03-17 16:00,http://www.cgdcbidding.com:80/ggsb/5889.jhtml
﻿货物,山东滨州汇泰北海二期（54.6MW）风电项目风力发电机组设备采购项目招标公告,2016-03-11 09:00,2016-03-15 16:00,http://www.cgdcbidding.com:80/ggsb/5911.jhtml
﻿货物,天津汉沽洒金坨（48MW）风电项目风力发电机组设备采购项目招标公告,2016-03-11 09:00,2016-03-15 16:00,http://www.cgdcbidding.com:80/ggsb/5912.jhtml
﻿货物,国电康保五福堂300MW风电项目工程风力发电机组设备采购招标招标公告,2016-03-11 09:00,2016-03-16 16:00,http://www.cgdcbidding.com:80/ggsb/5913.jhtml
﻿货物,国电黑山塘坊风电场风力发电机组设备招标招标公告,2016-03-11 09:00,2016-03-18 16:00,http://www.cgdcbidding.com:80/ggsb/5914.jhtml
﻿货物,江西铜鼓太阳岭（44MW）风电项目风力发电机组设备采购项目招标公告,2016-03-11 09:00,2016-03-15 16:00,http://www.cgdcbidding.com:80/ggsb/5915.jhtml
﻿货物,山西宁武余庄（84MW）风电项目风力发电机组设备采购项目招标公告,2016-03-11 09:00,2016-03-15 16:00,http://www.cgdcbidding.com:80/ggsb/5916.jhtml
﻿货物,国电织金发电有限公司新建工程2×660MW超临界燃煤发电机组备品备件采购招标【二次挂网】招标公告,2016-03-10 09:00,2016-03-16 16:00,http://www.cgdcbidding.com:80/ggsb/5835.jhtml
﻿货物,国电织金发电有限公司新建工程2×660MW超临界燃煤发电机组专用工器具采购招标【二次挂网】招标公告,2016-03-10 09:00,2016-03-16 16:00,http://www.cgdcbidding.com:80/ggsb/5836.jhtml
﻿货物,内蒙古平庄能源股份有限公司西露天矿左旋无纵肋锚杆钢项目招标公告,2016-03-10 09:00,2016-03-15 16:00,http://www.cgdcbidding.com:80/ggsb/5839.jhtml
﻿货物,内蒙古平庄能源股份有限公司西露天矿普通中板项目招标公告,2016-03-10 09:00,2016-03-15 16:00,http://www.cgdcbidding.com:80/ggsb/5840.jhtml
﻿货物,内蒙古平庄能源股份有限公司风水沟煤矿、老公营子煤矿木材项目招标公告,2016-03-10 09:00,2016-03-15 16:00,http://www.cgdcbidding.com:80/ggsb/5841.jhtml
﻿货物,内蒙古平庄能源股份有限公司西露天煤矿冷拔直条项目招标公告,2016-03-10 09:00,2016-03-15 16:00,http://www.cgdcbidding.com:80/ggsb/5842.jhtml
﻿货物,中国国电集团公司本部双网隔离建设项目标段一：网络隔离改造招标公告,2016-03-10 09:00,2016-03-15 16:00,http://www.cgdcbidding.com:80/ggsb/5859.jhtml
﻿货物,中国国电集团公司一体化平台升级完善项目标段一：数据报送平台、数据中心分析、门户升级招标公告,2016-03-10 09:00,2016-03-15 16:00,http://www.cgdcbidding.com:80/ggsb/5861.jhtml
﻿货物,中国国电集团公司本部双网隔离建设项目标段二：办公电脑采购招标公告,2016-03-10 09:00,2016-03-15 16:00,http://www.cgdcbidding.com:80/ggsb/5862.jhtml
﻿货物,山西兴能发电有限责任公司一二期供热工程合同能源管理项目招标公告,2016-03-10 09:00,2016-03-18 16:00,http://www.cgdcbidding.com:80/ggsb/5871.jhtml
﻿货物,山东滨州汇泰北海二期（54.6MW）风电项目 主变采购项目招标公告,2016-03-09 09:00,2016-03-14 16:00,http://www.cgdcbidding.com:80/ggsb/5788.jhtml
﻿货物,内蒙古平庄煤业（集团）有限责任公司元宝山露天煤矿、西露天煤矿煤矿用炸药项目招标公告,2016-03-09 09:00,2016-03-15 16:00,http://www.cgdcbidding.com:80/ggsb/5791.jhtml
﻿货物,内蒙古平庄煤业（集团）有限责任公司古山煤矿、红庙煤矿预应力钢绞线招标项目招标公告,2016-03-09 09:00,2016-03-15 16:00,http://www.cgdcbidding.com:80/ggsb/5793.jhtml
﻿货物,内蒙古平庄煤业（集团）有限责任公司元宝山露天煤矿、西露天煤矿雷管项目招标公告,2016-03-09 09:00,2016-03-15 16:00,http://www.cgdcbidding.com:80/ggsb/5794.jhtml
﻿货物,内蒙古平庄能源股份有限公司察哈素分公司通勤车承租项目招标公告,2016-03-09 09:00,2016-03-15 16:00,http://www.cgdcbidding.com:80/ggsb/5795.jhtml
﻿货物,内蒙古平庄煤业(集团)有限责任公司财务信息系统运维项目招标招标公告,2016-03-09 09:00,2016-03-15 16:00,http://www.cgdcbidding.com:80/ggsb/5797.jhtml
﻿货物,内蒙古平庄煤业（集团）有限责任公司元宝山露天煤矿8台KAT38发动机设备大修招标公告,2016-03-09 09:00,2016-03-15 16:00,http://www.cgdcbidding.com:80/ggsb/5798.jhtml
﻿货物,北京国电龙源环保工程有限公司2016年投资类、承揽类新建脱硫脱硝收集碗招标公告,2016-03-09 09:00,2016-03-14 16:00,http://www.cgdcbidding.com:80/ggsb/5800.jhtml
﻿货物,国电廊坊热电厂2×350MW供热机组工程第八批辅机热网系统高压变频装置招标采购（三）【二次挂网】招标公告,2016-03-09 09:00,2016-03-14 16:00,http://www.cgdcbidding.com:80/ggsb/5811.jhtml
﻿货物,南京龙源环保2016年承揽类业务长协外购湿除出口抽取式烟尘仪招标公告,2016-03-09 09:00,2016-03-15 16:00,http://www.cgdcbidding.com:80/ggsb/5813.jhtml
﻿货物,北京国电龙源环保工程有限公司2016年投资类项目第一批设备（除雾器、喷淋层、侧进式搅拌器、循环泵、单级高速离心式氧化风机设备）招标公告,2016-03-09 09:00,2016-03-15 16:00,http://www.cgdcbidding.com:80/ggsb/5814.jhtml
﻿货物,国电电力惠东斧头石风电场工程  110kV升压站 直流电源系统【二次挂网】招标公告,2016-03-09 09:00,2016-03-14 16:00,http://www.cgdcbidding.com:80/ggsb/5753.jhtml
﻿货物,湖北保康黄连山（48MW）风电项目第一批辅机招标招标公告,2016-03-09 09:00,2016-03-14 16:00,http://www.cgdcbidding.com:80/ggsb/5754.jhtml
﻿货物,江西铜鼓太阳岭（44MW）风电项目第一批辅机招标招标公告,2016-03-09 09:00,2016-03-14 16:00,http://www.cgdcbidding.com:80/ggsb/5755.jhtml
﻿货物,山西偏关老营（49.5MW）风电项目第一批辅机设备采购项目招标招标公告,2016-03-09 09:00,2016-03-14 16:00,http://www.cgdcbidding.com:80/ggsb/5763.jhtml
﻿货物,国电哈密景峡二AB风电场B区项目电缆采购招标【二次挂网】招标公告,2016-03-09 09:00,2016-03-14 16:00,http://www.cgdcbidding.com:80/ggsb/5764.jhtml
﻿货物,龙源环保2016年投资类项目循环泵入口电动蝶阀招标公告,2016-03-09 09:00,2016-03-14 16:00,http://www.cgdcbidding.com:80/ggsb/5783.jhtml
﻿货物,国电格尔木三期50MWp并网光伏发电项目 组件招标【二次挂网】招标公告,2016-03-09 09:00,2016-03-14 16:00,http://www.cgdcbidding.com:80/ggsb/5786.jhtml
﻿货物,国电廊坊热电厂2×350MW超临界机组第八批辅机第二批设备招标【二次挂网】招标公告,2016-03-07 09:00,2016-03-14 16:00,http://www.cgdcbidding.com:80/ggsb/5737.jhtml
﻿货物,国电蚌埠二期扩建工程2×660MW超超临界二次再热机组翻板式气动热风隔绝门招标招标公告,2016-03-07 09:00,2016-03-14 16:00,http://www.cgdcbidding.com:80/ggsb/5739.jhtml
﻿货物,国电蚌埠电厂二期（2×660MW）工程大件设备运输项目招标公告,2016-03-07 09:00,2016-03-14 16:00,http://www.cgdcbidding.com:80/ggsb/5740.jhtml
﻿货物,国电蚌埠二期扩建工程2×660MW超超临界二次再热第六批辅机设备招标【二次挂网】招标公告,2016-03-07 09:00,2016-03-14 16:00,http://www.cgdcbidding.com:80/ggsb/5741.jhtml
﻿货物,国电巧家新能源有限公司巧家县三股水（49.5MW）风电场工程无功补偿装置、电缆分支箱设备采购招标公告,2016-03-07 09:00,2016-03-11 16:00,http://www.cgdcbidding.com:80/ggsb/5747.jhtml
﻿货物,大渡河猴子岩水电站斜行电梯及其附属设备采购和安装招标公告,2016-03-04 09:00,2016-03-10 16:00,http://www.cgdcbidding.com:80/ggsb/5698.jhtml
﻿货物,国电成都金堂发电有限公司一期2X600MW机组烟气脱硝特许经营尿素招标公告,2016-03-04 09:00,2016-03-09 16:00,http://www.cgdcbidding.com:80/ggsb/5700.jhtml
﻿货物,国电集团2016年进口设备国电电力朝阳热电2×350MW新建工程 进口蝶阀招标采购【二次挂网】招标公告,2016-03-04 09:00,2016-03-10 16:00,http://www.cgdcbidding.com:80/ggsb/5710.jhtml
﻿货物,南京龙源环保有限公司2016年承揽类业务长协外购钢材招标公告,2016-03-04 09:00,2016-03-09 16:00,http://www.cgdcbidding.com:80/ggsb/5711.jhtml
﻿货物,南京龙源环保有限公司计划储备2205材料招标公告,2016-03-04 09:00,2016-03-09 16:00,http://www.cgdcbidding.com:80/ggsb/5712.jhtml
﻿货物,山西宁武余庄（84MW）风电项目主变采购项目招标招标公告,2016-03-02 09:00,2016-03-07 16:00,http://www.cgdcbidding.com:80/ggsb/5655.jhtml
﻿货物,山西宁武余庄（84MW）风电项目一次设备采购项目招标招标公告,2016-03-02 09:00,2016-03-07 16:00,http://www.cgdcbidding.com:80/ggsb/5656.jhtml
﻿货物,山西宁武余庄（84MW）风电项目无功补偿采购项目招标招标公告,2016-03-02 09:00,2016-03-07 16:00,http://www.cgdcbidding.com:80/ggsb/5657.jhtml
﻿货物,山西宁武余庄（84MW）风电项目开关柜采购项目招标招标公告,2016-03-02 09:00,2016-03-07 16:00,http://www.cgdcbidding.com:80/ggsb/5658.jhtml
﻿货物,国电织金发电有限公司新建工程2×660MW超临界燃煤发电机组专用工器具采购招标招标公告,2016-03-02 09:00,2016-03-08 16:00,http://www.cgdcbidding.com:80/ggsb/5659.jhtml
﻿货物,国电织金发电有限公司新建工程2×660MW超临界燃煤发电机组备品备件采购招标招标公告,2016-03-02 09:00,2016-03-08 16:00,http://www.cgdcbidding.com:80/ggsb/5660.jhtml
﻿货物,吉林延边和龙甄峰一期（49.5MW）风电项目箱变采购项目招标公告,2016-03-02 09:00,2016-03-07 16:00,http://www.cgdcbidding.com:80/ggsb/5666.jhtml
﻿货物,国电汉川三期2×1000MW扩建工程#6机循环水处理DCS设备【二次挂网】招标公告,2016-03-02 09:00,2016-03-08 16:00,http://www.cgdcbidding.com:80/ggsb/5667.jhtml
﻿货物,国电汉川发电有限公司2×1000MW机组脱硫特许经营项目石灰石招标公告,2016-03-02 09:00,2016-03-07 16:00,http://www.cgdcbidding.com:80/ggsb/5668.jhtml
﻿货物,北京国电龙源环保工程有限公司宿迁分公司液氨招标公告,2016-03-02 09:00,2016-03-07 16:00,http://www.cgdcbidding.com:80/ggsb/5669.jhtml
﻿货物,国电泉州热电有限公司2×300+2×670MW机组脱硫特许经营项目石灰石及石灰石粉招标公告,2016-03-02 09:00,2016-03-07 16:00,http://www.cgdcbidding.com:80/ggsb/5670.jhtml
﻿货物,福州2×600MW机组脱硫特许经营石灰石招标公告,2016-03-02 09:00,2016-03-07 16:00,http://www.cgdcbidding.com:80/ggsb/5671.jhtml
﻿货物,国电集团2016年进口设备国电宁夏方家庄电厂2×1000MW机组工程进口仪表阀、国电蚌埠发电有限公司二期扩建工程2×660MW机组进口减温减压调节阀招标采购【二次挂网】招标公告,2016-03-02 09:00,2016-03-08 16:00,http://www.cgdcbidding.com:80/ggsb/5675.jhtml
﻿货物,大渡河猴子岩水电站水轮发电机组46#汽轮机油采购招标公告,2016-03-03 09:00,2016-03-09 16:00,http://www.cgdcbidding.com:80/ggsb/5684.jhtml
﻿货物,国电汉川2×1000MW机组脱硫特许日常维护脚手架搭拆及保温维护服务招标公告,2016-03-02 17:35,2016-03-08 16:00,http://www.cgdcbidding.com:80/ggsb/5686.jhtml
﻿货物,宿迁2×135MW机组脱硫特许日常维护脚手架搭拆及保温维护服务招标公告,2016-03-02 09:00,2016-03-08 16:00,http://www.cgdcbidding.com:80/ggsb/5688.jhtml
﻿货物,国电电力惠东斧头石风电场工程  110kV升压站 直流电源系统招标公告,2016-03-02 09:00,2016-03-07 16:00,http://www.cgdcbidding.com:80/ggsb/5631.jhtml
﻿货物,国电电力惠东斧头石49.5MW风电场工程风机塔筒及附件招标公告,2016-03-02 09:00,2016-03-07 16:00,http://www.cgdcbidding.com:80/ggsb/5632.jhtml
﻿货物,国电格尔木三期50MWp并网光伏发电项目辅机设备招标招标公告,2016-03-02 09:00,2016-03-07 16:00,http://www.cgdcbidding.com:80/ggsb/5635.jhtml
﻿货物,大渡河沙坪二级水电站500kV出线场设备及其附属设备采购【二次挂网】招标公告,2016-03-03 09:00,2016-03-09 16:00,http://www.cgdcbidding.com:80/ggsb/5636.jhtml
﻿货物,国电广西新能源开发有限公司风电运营管控中心招标公告,2016-03-01 09:00,2016-03-06 16:00,http://www.cgdcbidding.com:80/ggsb/5599.jhtml
﻿货物,国电宁夏方家庄电厂2×1000MW机组新建工程启动锅炉设备招标招标公告,2016-03-02 09:00,2016-03-07 16:00,http://www.cgdcbidding.com:80/ggsb/5618.jhtml
﻿货物,国电宁夏方家庄电厂2×1000MW机组新建工程第四批辅机800KV断路器设备招标（二）【二次挂网】招标公告,2016-03-02 09:00,2016-03-07 16:00,http://www.cgdcbidding.com:80/ggsb/5619.jhtml
﻿货物,北京国电龙源环保程有限公司九江分公司#7机组烟气脱硫装置运行及保洁外委、日常维护检修外委工【二次挂网】招标公告,2016-02-29 09:00,2016-03-04 16:00,http://www.cgdcbidding.com:80/ggsb/5621.jhtml
﻿货物,国电荥阳煤电一体化有限公司1、2号机组烟气超低排放除尘EPC总承包工程招标公告,2016-02-29 09:00,2016-03-04 16:00,http://www.cgdcbidding.com:80/ggsb/5622.jhtml
﻿货物,国电兰州热电有限责任公司（2×350MW）“上大压小”扩建工程翻车机设备招标招标公告,2016-02-29 09:00,2016-03-07 16:00,http://www.cgdcbidding.com:80/ggsb/5565.jhtml
﻿货物,国电宁夏方家庄电厂2×1000MW机组新建工程闭式水换热器设备招标招标公告,2016-02-29 09:00,2016-03-07 16:00,http://www.cgdcbidding.com:80/ggsb/5566.jhtml
﻿货物,国电汉川三期2×1000MW扩建工程#6机循环水处理DCS设备招标公告,2016-02-24 09:00,2016-03-01 16:00,http://www.cgdcbidding.com:80/ggsb/5517.jhtml
﻿货物,国电集团2016年进口设备国电宁夏方家庄电厂2×1000MW机组工程进口工艺阀、进口仪表阀、国电蚌埠发电有限公司二期扩建工程2×660MW机组进口减温减压调节阀、进口自动疏水器、主汽及热再热系统进口疏水调节阀招标采购招标公告,2016-02-23 09:00,2016-02-28 16:00,http://www.cgdcbidding.com:80/ggsb/5456.jhtml
﻿货物,国电集团2016年通用物资国国电电力朝阳热电朝阳2×350MW机组工程带式输送机胶带、全厂双梁桥式起重机、电动葫芦招标采购招标公告,2016-02-23 09:00,2016-02-28 16:00,http://www.cgdcbidding.com:80/ggsb/5457.jhtml
﻿货物,国电集团2016年通用物资国国电电力朝阳热电朝阳2×350MW机组工程主厂房压型钢板招标采购招标公告,2016-02-23 09:00,2016-02-28 16:00,http://www.cgdcbidding.com:80/ggsb/5461.jhtml
﻿货物,山东滨州汇泰北海一期（44.1MW）风电项目升压站扩建二次设备采购项目招标【二次挂网】招标公告,2016-02-23 09:00,2016-02-29 16:00,http://www.cgdcbidding.com:80/ggsb/5480.jhtml
﻿货物,国电汉川电厂三期扩建工程第二台1000MW机组磨煤机润滑油招标采购招标公告,2016-02-22 09:00,2016-02-29 16:00,http://www.cgdcbidding.com:80/ggsb/5437.jhtml
﻿货物,国电电力朝阳热电2×350MW新建工程第六批辅机设备招标招标公告,2016-02-23 09:00,2016-02-29 16:00,http://www.cgdcbidding.com:80/ggsb/5438.jhtml
﻿货物,国电宁夏方家庄电厂2×1000MW机组工程高压变频器招标采购招标公告,2016-02-22 09:00,2016-02-29 16:00,http://www.cgdcbidding.com:80/ggsb/5439.jhtml
﻿货物,国电集团2016年通用物资国电宁夏方家庄电厂2×1000MW机组工程 110KV高压电缆、水工起重设备招标采购招标公告,2016-02-23 09:00,2016-02-27 16:00,http://www.cgdcbidding.com:80/ggsb/5444.jhtml
﻿货物,国电宁夏方家庄电厂2×1000MW机组工程第五批辅机设备招标招标公告,2016-02-22 09:00,2016-03-03 16:00,http://www.cgdcbidding.com:80/ggsb/5445.jhtml
﻿货物,内蒙古平庄煤业（集团）有限责任公司元宝山露天煤矿矿用汽车及工程机械轮胎维修项目招标【二次挂网】招标公告,2016-02-19 09:00,2016-02-23 16:00,http://www.cgdcbidding.com:80/ggsb/5419.jhtml
﻿货物,内蒙古平庄能源股份有限公司西露天煤矿矿用汽车及工程机械轮胎维修项目【二次挂网】招标公告,2016-02-19 09:00,2016-02-23 16:00,http://www.cgdcbidding.com:80/ggsb/5421.jhtml
﻿货物,内蒙古平庄煤业（集团）有限责任公司锅炉设备购置【二次挂网】招标公告,2016-02-19 09:00,2016-02-23 16:00,http://www.cgdcbidding.com:80/ggsb/5422.jhtml
﻿货物,北京国电龙源环保工程有限公司2016年承揽类新建脱硫脱硝第一批斗式提升机设备【二次挂网】招标公告,2016-02-17 09:00,2016-02-23 16:00,http://www.cgdcbidding.com:80/ggsb/5345.jhtml
﻿货物,北京国电龙源环保工程有限公司2016年承揽类新建脱硫脱硝第一批循环泵(进口)【二次挂网】招标公告,2016-02-17 09:00,2016-02-23 16:00,http://www.cgdcbidding.com:80/ggsb/5346.jhtml
﻿货物,国电集团2015年通用物资国电蚌埠发电有限公司烟风煤系统风门挡板招标采购【二次挂网】招标公告,2016-02-17 09:00,2016-02-22 16:00,http://www.cgdcbidding.com:80/ggsb/5354.jhtml
﻿货物,国电长源汉川第一发电有限公司#3、#4机组脱硫系统提效改造招标公告,2016-02-17 09:00,2016-02-23 16:00,http://www.cgdcbidding.com:80/ggsb/5361.jhtml
﻿货物,国电格尔木三期50MWp并网光伏发电项目 组件招标招标公告,2016-02-17 09:00,2016-02-22 16:00,http://www.cgdcbidding.com:80/ggsb/5366.jhtml
﻿货物,国电格尔木三期50MWp并网光伏发电项目 第一批辅助设备采购招标招标公告,2016-02-17 09:00,2016-02-22 16:00,http://www.cgdcbidding.com:80/ggsb/5367.jhtml
﻿货物,国电格尔木三期50MWp并网光伏发电项目 计算机监控系统等设备集中采购招标招标公告,2016-02-17 09:00,2016-02-22 16:00,http://www.cgdcbidding.com:80/ggsb/5387.jhtml
﻿货物,国电廊坊热电厂2×350MW供热机组工程第八批辅机招标采购（三）招标公告,2016-02-16 09:00,2016-02-22 16:00,http://www.cgdcbidding.com:80/ggsb/5325.jhtml
﻿货物,国电怀安2×330MW机组脱硫特许日常维护检修脚手架搭拆及保温维护服务【二次挂网】招标公告,2016-02-16 09:00,2016-02-22 16:00,http://www.cgdcbidding.com:80/ggsb/5327.jhtml
﻿货物,国电都匀发电有限公司福泉电厂2×600MW机组烟气脱硫工程板式换热器化学清洗服务【二次挂网】招标公告,2016-02-16 09:00,2016-02-22 16:00,http://www.cgdcbidding.com:80/ggsb/5328.jhtml
﻿货物,北京国电龙源环保工程有限公司长春分公司2×350 MW机组脱硫装置运行、检修维护外委【二次挂网】招标公告,2016-02-16 09:00,2016-02-22 16:00,http://www.cgdcbidding.com:80/ggsb/5329.jhtml
﻿货物,北京国电龙源环保程有限公司九江分公司#7机组烟气脱硫装置运行及保洁外委【二次挂网】招标公告,2016-02-16 09:00,2016-02-22 16:00,http://www.cgdcbidding.com:80/ggsb/5330.jhtml
﻿货物,国电电力朝阳热电2×350MW新建工程电缆及桥架敷设优化招标采购招标公告,2016-02-15 09:00,2016-02-22 16:00,http://www.cgdcbidding.com:80/ggsb/5307.jhtml
﻿货物,国电电力邯郸东郊热电2×350MW工程电缆及桥架敷设优化招标采购招标公告,2016-02-15 09:00,2016-02-22 16:00,http://www.cgdcbidding.com:80/ggsb/5308.jhtml
﻿货物,宁夏英力特化工股份有限公司电石分公司电石炉冷凝器尾气后冷采购【二次挂网】招标公告,2016-02-15 09:00,2016-02-20 16:00,http://www.cgdcbidding.com:80/ggsb/5318.jhtml
﻿货物,中国国电集团公司 无纸化会议管理及即时通讯管理系统招标公告,2016-02-04 09:00,2016-02-04 15:00,http://www.cgdcbidding.com:80/ggsb/5254.jhtml
﻿货物,国电哈密景峡二AB风电场B区项目电缆采购招标招标公告,2016-02-04 09:00,2016-02-17 16:00,http://www.cgdcbidding.com:80/ggsb/5257.jhtml
﻿货物,北京龙源冷却技术有限公司美国KEC项目空冷管束供货项目铝钢复合基管【二次挂网】招标公告,2016-02-04 09:00,2016-02-15 16:00,http://www.cgdcbidding.com:80/ggsb/5264.jhtml
﻿货物,国电福州2×600MW机组供热扩容改造工程化学水处理系统反渗透膜【二次挂网】招标公告,2016-02-04 09:00,2016-02-15 16:00,http://www.cgdcbidding.com:80/ggsb/5267.jhtml
﻿货物,国电汉川三期2×1000MW扩建工程脱硫废水深度处理进口污泥脱水机及膜处理集成装置招标公告,2016-02-04 09:00,2016-02-15 16:00,http://www.cgdcbidding.com:80/ggsb/5270.jhtml
﻿货物,北京国电龙源环保工程有限公司2016年承揽类新建脱硫脱硝第一批(液氨储存及蒸发系统、斗式提升机设备、废水处理系统、循环泵（国产）、循环泵（进口）、喷淋层、湿式球磨机、单级高速氧化风机)招标公告,2016-02-04 09:00,2016-02-15 16:00,http://www.cgdcbidding.com:80/ggsb/5273.jhtml
﻿货物,国电肇庆热电有限公司2*350MW机组脱硫委托运维项目石灰石招标公告,2016-02-04 09:00,2016-02-15 16:00,http://www.cgdcbidding.com:80/ggsb/5274.jhtml
﻿货物,国电兰州范坪热电有限公司2*330MW机组脱硫委托运维项目石灰石粉招标公告,2016-02-04 09:00,2016-02-15 16:00,http://www.cgdcbidding.com:80/ggsb/5275.jhtml
﻿货物,国电电力宁夏新能源开发有限公司电费收费权资产证券化项目【二次挂网】招标公告,2016-02-04 09:00,2016-02-15 16:00,http://www.cgdcbidding.com:80/ggsb/5277.jhtml
﻿货物,山东滨州汇泰北海一期（44.1MW）风电项目升压站扩建二次设备采购项目招标招标公告,2016-02-14 09:00,2016-02-22 16:00,http://www.cgdcbidding.com:80/ggsb/5279.jhtml
﻿货物,国电新疆吉林台水电开发有限公司鱼类增殖站设备采购招标公告,2016-02-04 09:00,2016-02-18 16:00,http://www.cgdcbidding.com:80/ggsb/5283.jhtml
﻿货物,国电都匀发电有限公司福泉电厂2×600MW机组烟气脱硫工程板式换热器化学清洗服务招标公告,2016-02-04 09:00,2016-02-15 16:00,http://www.cgdcbidding.com:80/ggsb/5284.jhtml
﻿货物,北京国电龙源环保工程有限公司长春分公司2×350 MW机组脱硫装置运行、检修维护外委招标公告,2016-02-04 09:00,2016-02-15 16:00,http://www.cgdcbidding.com:80/ggsb/5285.jhtml
﻿货物,国电怀安2×330MW机组脱硫特许日常维护检修脚手架搭拆及保温维护服务招标公告,2016-02-04 16:00,2016-02-15 16:00,http://www.cgdcbidding.com:80/ggsb/5286.jhtml
﻿货物,北京国电龙源环保程有限公司九江分公司#7机组烟气脱硫装置运行及保洁外委、日常维护检修外委工招标公告,2016-02-04 09:00,2016-02-15 16:00,http://www.cgdcbidding.com:80/ggsb/5288.jhtml
﻿货物,国电电力湖南新宁寨子背项目风机运输项目招标招标公告,2016-02-03 09:00,2016-02-19 16:00,http://www.cgdcbidding.com:80/ggsb/5243.jhtml
﻿货物,锡林郭勒蒙东锗业科技有限公司、锡林郭勒通力锗业有限责任公司工业盐酸打捆招标项【二次挂网】招标公告,2016-02-03 09:00,2016-02-21 16:00,http://www.cgdcbidding.com:80/ggsb/5244.jhtml
﻿货物,国电豫源沁园路至泉水湾换热站热水管网工程（三标段）招标采购【二次挂网】招标公告,2016-02-02 09:00,2016-02-07 16:00,http://www.cgdcbidding.com:80/ggsb/5187.jhtml
﻿货物,国电集团2016年进口设备国电电力朝阳热电2×350MW新建工程 进口蝶阀、进口闸阀招标采购招标公告,2016-02-02 09:00,2016-02-16 16:00,http://www.cgdcbidding.com:80/ggsb/5189.jhtml
﻿货物,国电宿迁热电有限公司2×660MW机组工程循环水泵液控蝶阀、电动联络蝶阀及传力接头招标采购招标公告,2016-02-02 09:00,2016-02-16 16:00,http://www.cgdcbidding.com:80/ggsb/5190.jhtml
﻿货物,国电集团2016年进口设备国电宁夏方家庄电厂2×1000MW机组工程进口闸阀、给水系统进口闸阀、逆止阀招标采购【二次挂网】招标公告,2016-02-02 09:00,2016-02-16 16:00,http://www.cgdcbidding.com:80/ggsb/5191.jhtml
﻿货物,国电宿迁2×660MW机组工程第一批辅机设备（二）招标采购招标公告,2016-02-02 09:00,2016-02-16 16:00,http://www.cgdcbidding.com:80/ggsb/5200.jhtml
﻿货物,国电宿迁2×660MW机组工程第一批辅机设备（一）招标采购招标公告,2016-02-02 09:00,2016-02-16 16:00,http://www.cgdcbidding.com:80/ggsb/5206.jhtml
﻿货物,龙源电力集团11个风场的时钟对时设备技术改造项目招标公告,2016-02-02 09:00,2016-02-15 16:00,http://www.cgdcbidding.com:80/ggsb/5208.jhtml
﻿货物,国电电力吴忠太阳山风电接入集控及性能优化分析系统（健康诊断及评审）采购招标【二次挂网】招标公告,2016-02-01 09:00,2016-02-06 16:00,http://www.cgdcbidding.com:80/ggsb/5160.jhtml
﻿货物,宁夏英力特化工股份有限公司电石分公司电石炉冷凝器尾气后冷采购招标公告,2016-02-01 09:00,2016-02-06 16:00,http://www.cgdcbidding.com:80/ggsb/5162.jhtml
﻿货物,内蒙古平庄煤业（集团）有限责任公司元宝山露天煤矿矿用汽车及工程机械轮胎维修项目招标招标公告,2016-02-01 09:00,2016-02-18 16:00,http://www.cgdcbidding.com:80/ggsb/5163.jhtml
﻿货物,内蒙古平庄能源股份有限公司西露天煤矿矿用汽车及工程机械轮胎维修项目招标公告,2016-02-01 09:00,2016-02-18 16:00,http://www.cgdcbidding.com:80/ggsb/5165.jhtml
﻿货物,内蒙古平庄煤业（集团）有限责任公司锅炉设备购置招标公告,2016-02-01 09:00,2016-02-18 16:00,http://www.cgdcbidding.com:80/ggsb/5166.jhtml
﻿货物,内蒙古平庄煤业（集团）有限责任公司元宝山露天煤矿工业锅炉烟气除尘、脱硫系统招标公告,2016-02-01 09:00,2016-02-18 16:00,http://www.cgdcbidding.com:80/ggsb/5167.jhtml
﻿货物,内蒙古平庄煤业（集团）有限责任公司西露天煤矿工业锅炉烟气除尘、脱硫系统招标公告,2016-02-01 09:00,2016-02-18 16:00,http://www.cgdcbidding.com:80/ggsb/5168.jhtml
﻿货物,内蒙古平庄煤业（集团）有限责任公司水电热力公司工业锅炉烟气除尘、脱硫系统招标公告,2016-02-01 09:00,2016-02-18 16:00,http://www.cgdcbidding.com:80/ggsb/5169.jhtml
﻿货物,内蒙古平庄煤业（集团）有限责任公司六家煤矿工业锅炉烟气除尘、脱硫系统招标公告,2016-02-01 09:00,2016-02-18 16:00,http://www.cgdcbidding.com:80/ggsb/5170.jhtml
﻿货物,国电电力邯郸东郊热电2×350MW工程  第五批辅机（第二批）设备招标【二次挂网】招标公告,2016-02-02 09:00,2016-02-15 16:00,http://www.cgdcbidding.com:80/ggsb/5174.jhtml
﻿货物,宁夏英力特化工股份有限公司树脂分公司糊树脂包装用阀口袋采购项目招标公告,2016-02-01 09:00,2016-02-06 16:00,http://www.cgdcbidding.com:80/ggsb/5180.jhtml
﻿货物,国电宁夏方家庄电厂2×1000MW机组新建工程第四批辅机设备招标（一）【二次挂网】招标公告,2016-02-02 09:00,2016-02-17 16:00,http://www.cgdcbidding.com:80/ggsb/5181.jhtml
﻿货物,国电电力邯郸东郊热电2×350MW工程 外墙复合压型钢板招标采购招标公告,2016-01-29 09:00,2016-02-04 16:00,http://www.cgdcbidding.com:80/ggsb/5119.jhtml
